Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
tx39_sim.cnf,5,3,14029.40869808197,1459.6589920520782,371803936639638
tx39_sim.cnf,5,4,14029.40869808197,1461.4722299575806,354250450084347
tx39_sim.cnf,5,5,14029.40869808197,1597.0911800861359,373947094881854
tx39_sim.cnf,5,6,14029.40869808197,1508.4503359794617,375528949774918
tx39_sim.cnf,5,7,14029.40869808197,1663.82963347435,344108719116719
tx39_sim.cnf,5,8,14029.40869808197,1523.2253260612488,359850726681566
tx39_sim.cnf,5,9,14029.40869808197,1481.0427567958832,376762116223812
tx39_sim.cnf,5,10,14029.40869808197,1519.0187571048737,354492831076026
uClinux-config.cnf,5,1,-1,-1,-1
uClinux-config.cnf,5,2,-1,-1,-1
uClinux-config.cnf,5,3,-1,-1,-1
uClinux-config.cnf,5,4,-1,-1,-1
uClinux-config.cnf,5,5,-1,-1,-1
uClinux-config.cnf,5,6,-1,-1,-1
uClinux-config.cnf,5,7,-1,-1,-1
uClinux-config.cnf,5,8,-1,-1,-1
uClinux-config.cnf,5,9,-1,-1,-1
uClinux-config.cnf,5,10,-1,-1,-1
uClinux.cnf,5,1,-1,-1,-1
uClinux.cnf,5,2,-1,-1,-1
uClinux.cnf,5,3,-1,-1,-1
uClinux.cnf,5,4,-1,-1,-1
uClinux.cnf,5,5,-1,-1,-1
uClinux.cnf,5,6,-1,-1,-1
uClinux.cnf,5,7,-1,-1,-1
uClinux.cnf,5,8,-1,-1,-1
uClinux.cnf,5,9,-1,-1,-1
uClinux.cnf,5,10,-1,-1,-1
uE250.cnf,5,1,15179.864586114883,2370.5658774375916,483295301813473
uE250.cnf,5,2,15179.864586114883,2279.8906948566437,504735105843840
uE250.cnf,5,3,15179.864586114883,2231.6698038578033,495085207286354
uE250.cnf,5,4,15179.864586114883,2203.926144361496,470404172622855
uE250.cnf,5,5,15179.864586114883,2651.2934312820435,501346288526887
uE250.cnf,5,6,15179.864586114883,2341.515550136566,487507198713269
uE250.cnf,5,7,15179.864586114883,2367.840706348419,501720931647354
uE250.cnf,5,8,15179.864586114883,2358.5570878982544,474247102813101
uE250.cnf,5,9,15179.864586114883,2336.125084877014,507942278011475
uE250.cnf,5,10,15179.864586114883,2800.3444561958313,492156179253611
vads.cnf,5,1,14879.126840353012,3924.1755180358887,472104784908340
vads.cnf,5,2,14879.126840353012,3866.348930835724,478827475584819
vads.cnf,5,3,14879.126840353012,3864.4953191280365,469526293614675
vads.cnf,5,4,14879.126840353012,3785.9690990448,498092254485899
vads.cnf,5,5,14879.126840353012,3768.4022555351257,469143078348100
vads.cnf,5,6,14879.126840353012,4005.5457639694214,468174091174048
vads.cnf,5,7,14879.126840353012,3933.3431017398834,500659796771948
vads.cnf,5,8,14879.126840353012,3583.494956970215,451788901276084
vads.cnf,5,9,14879.126840353012,3946.9725148677826,481756335122209
vads.cnf,5,10,14879.126840353012,3989.8808810710907,482966200463823
viper.cnf,5,1,16868.888700962067,1961.2606029510498,589670363246587
viper.cnf,5,2,16868.888700962067,1705.4849348068237,612174314385036
viper.cnf,5,3,16868.888700962067,1790.154799938202,627095715155363
viper.cnf,5,4,16868.888700962067,1656.9369113445282,634462416982243
viper.cnf,5,5,16868.888700962067,2023.0307579040527,616150105257577
viper.cnf,5,6,16868.888700962067,1780.6764719486237,610322194644062
viper.cnf,5,7,16868.888700962067,1788.609990119934,603240969920113
viper.cnf,5,8,16868.888700962067,1762.868882894516,612905414282789
viper.cnf,5,9,16868.888700962067,1791.9444091320038,612048982973992
viper.cnf,5,10,16868.888700962067,2107.3970420360565,617654082190097
vrc4373.cnf,5,1,15250.502015590668,2210.8197388648987,447616690902332
vrc4373.cnf,5,2,15250.502015590668,2084.6352200508118,484567549813417
vrc4373.cnf,5,3,15250.502015590668,2154.947609424591,435797146121111
vrc4373.cnf,5,4,15250.502015590668,1954.9370307922363,494748463088523
vrc4373.cnf,5,5,15250.502015590668,2006.7646369934082,460472346326594
vrc4373.cnf,5,6,15250.502015590668,2073.9042303562164,432283379592535
vrc4373.cnf,5,7,15250.502015590668,2166.1271245479584,488835875179861
vrc4373.cnf,5,8,15250.502015590668,2151.3747448921204,436709373969876
vrc4373.cnf,5,9,15250.502015590668,2096.230302333832,466007654816322
vrc4373.cnf,5,10,15250.502015590668,2054.5855622291565,463270971270027
vrc4375.cnf,5,1,15639.013595104218,3310.3506050109863,500395076164841
vrc4375.cnf,5,2,15639.013595104218,3487.991996526718,490827315183608
vrc4375.cnf,5,3,15639.013595104218,3080.880181312561,515458709690029
vrc4375.cnf,5,4,15639.013595104218,2952.689015865326,536047636918402
vrc4375.cnf,5,5,15639.013595104218,2998.900502681732,538577856612085
vrc4375.cnf,5,6,15639.013595104218,3095.788319826126,505073040482234
vrc4375.cnf,5,7,15639.013595104218,3294.746788263321,496764505115997
vrc4375.cnf,5,8,15639.013595104218,3086.477835416794,508403515706943
vrc4375.cnf,5,9,15639.013595104218,3130.9327318668365,488608959777751
vrc4375.cnf,5,10,15639.013595104218,3246.1101772785187,480218045165673
