Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
mbx.cnf,2,5,2447491,0.7765197952201105,2460153,0.7803954645982609
mbx.cnf,2,6,2442191,0.774838254852989,2438699,0.7735899511617018
mbx.cnf,2,7,2485345,0.7885298007025666,2483628,0.7878420679320552
mbx.cnf,2,8,2482128,0.7875091374269005,2485268,0.7883622992192724
mbx.cnf,2,9,2459226,0.7802429794103314,2465826,0.782195020752153
mbx.cnf,2,10,2497080,0.7922529848927875,2489362,0.7896609741521181
mcb2100.cnf,2,1,2255511,0.7808037791341723,2250870,0.7794084394967868
mcb2100.cnf,2,2,2206918,0.7639820486972705,2207831,0.7645053309976277
mcb2100.cnf,2,3,2236497,0.7742215886432117,2241800,0.7762677718677208
mcb2100.cnf,2,4,2263082,0.7834246776409075,2254157,0.7805466285261958
mcb2100.cnf,2,5,2258856,0.7819617378589153,2268476,0.7855048666497456
mcb2100.cnf,2,6,2249349,0.778670642613435,2267952,0.7853234212431711
mcb2100.cnf,2,7,2251110,0.779280258551932,2247114,0.7781078499030963
mcb2100.cnf,2,8,2228574,0.7714788361839773,2229860,0.7721333097408135
mcb2100.cnf,2,9,2236673,0.7742825156194612,2241723,0.7762411090885104
mcb2100.cnf,2,10,2265018,0.7840948743796526,2254288,0.7805919898778395
moab.cnf,2,1,2392599,0.7814456391095318,2400608,0.7840988445963469
moab.cnf,2,2,2416709,0.7893201949205686,2412952,0.7881307049157732
moab.cnf,2,3,2414500,0.7885987144648829,2408696,0.7867405884608576
moab.cnf,2,4,2424255,0.7917847904473244,2427990,0.7930424932731559
moab.cnf,2,5,2435297,0.7953912128971572,2437484,0.7961434720379512
moab.cnf,2,6,2427567,0.7928665212165552,2424013,0.7917435052230621
moab.cnf,2,7,2375482,0.7758550637541806,2360733,0.7710746684591853
moab.cnf,2,8,2447076,0.7992383465719064,2442403,0.7977501409387336
moab.cnf,2,9,2446340,0.7989979619565217,2434529,0.795178294847097
moab.cnf,2,10,2371249,0.7744725256061873,2376238,0.7761389907414847
mpc50.cnf,2,1,2162516,0.7939218162593985,2157995,0.7934540258876925
mpc50.cnf,2,2,2144250,0.7872158423402256,2133529,0.7844583395226322
mpc50.cnf,2,3,2114361,0.776242730850564,2117949,0.7787298676200883
mpc50.cnf,2,4,2124822,0.7800832648026316,2124706,0.78121428897089
mpc50.cnf,2,5,2138438,0.7850820899906015,2146364,0.7891775267414481
mpc50.cnf,2,6,2140763,0.785935664356203,2130842,0.7834703803440612
mpc50.cnf,2,7,2139767,0.7855700041118421,2134767,0.7849135287533993
mpc50.cnf,2,8,2143420,0.7869111254699248,2134198,0.7847043181941856
mpc50.cnf,2,9,2145745,0.7877646998355263,2135865,0.7853172426268904
